11/08/2017 0.0420 66518488
11/09/2017 0.0740 85648488
11/10/2017 0.0780 88484885
11/11/2017 0.0730 91848488
11/12/2017 0.0710 89048488
11/13/2017 0.0690 87848488
11/14/2017 0.0670 84848488
11/15/2017 0.0620 96848488
11/16/2017 0.0520 86688488
11/17/2017 0.0490 56778488
11/18/2017 0.0450 46848488
12/19/2017 0.0350 65848488
11/20/2017 0.0450 36848488
11/21/2017 0.0490 57748488
11/22/2017 0.0290 30518488
11/23/2017 0.0350 45518488
11/24/2017 0.0370 36518432
11/25/2017 0.0380 26848488
11/26/2017 0.0450 36848488
11/27/2017 0.0430 46848488
11/28/2017 0.0460 48948488
11/29/2017 0.0490 57748488
11/30/2017 0.0450 48518488
12/01/2017 0.0430 35518488
12/02/2017 0.0370 36518432
12/03/2017 0.0320 32651848
12/04/2017 0.0290 30518488
12/05/2017 0.0300 29518518
12/06/2017 0.0350 45551848
12/07/2017 0.0390 46518488
12/08/2017 0.0420 66518488
12/09/2017 0.0740 85648488
12/10/2017 0.0780 88484885
12/11/2017 0.0730 91848488
12/12/2017 0.0710 89048488
12/13/2017 0.0690 87848488
12/14/2017 0.0670 84848488
12/15/2017 0.0620 96848488
12/16/2017 0.0520 86688488
12/17/2017 0.0490 56778488
12/18/2017 0.0450 46848488
12/19/2017 0.0350 65848488
12/20/2017 0.0450 36848488
12/21/2017 0.0490 57748488
12/22/2017 0.0290 30518488
12/23/2017 0.0350 45518488
12/24/2017 0.0370 36518432
12/25/2017 0.0380 26848488
12/26/2017 0.0450 36848488
12/27/2017 0.0430 46848488
12/28/2017 0.0460 48948488
12/29/2017 0.0490 57748488
12/30/2017 0.0450 48518488
12/31/2017 0.0450 48518488
01/01/2018 0.0430 35518488
01/02/2018 0.0370 36518432
01/03/2018 0.0320 32651848
01/04/2018 0.0290 30518488
01/05/2018 0.0300 29518518
01/06/2018 0.0350 45551848
01/07/2018 0.0390 46518488
01/08/2018 0.0420 66518488
01/09/2018 0.0740 85648488
01/10/2018 0.0780 88484885
01/11/2018 0.0730 91848488
01/12/2018 0.0710 89048488
01/13/2018 0.0690 87848488
01/14/2018 0.0670 84848488
01/15/2018 0.0620 96848488
01/16/2018 0.0520 86688488
01/17/2018 0.0490 56778488
01/18/2018 0.0450 46848488
01/19/2018 0.0350 65848488
01/20/2018 0.0450 36848488
01/21/2018 0.0490 57748488
01/22/2018 0.0290 30518488
01/23/2018 0.0350 45518488
01/24/2018 0.0370 36518432
01/25/2018 0.0380 26848488
01/26/2018 0.0450 36848488
01/27/2018 0.0430 46848488
01/28/2018 0.0460 48948488
01/29/2018 0.0490 57748488
01/30/2018 0.0450 48518488
01/31/2018 0.0440 43018488
02/01/2018 0.0430 35518488
02/02/2018 0.0370 36518432
02/03/2018 0.0320 32651848
02/04/2018 0.0290 30518488
02/05/2018 0.0300 29518518
02/06/2018 0.0350 45551848
02/07/2018 0.0390 46518488
02/08/2018 0.0420 66518488
02/09/2018 0.0740 85648488
02/10/2018 0.0780 88484885
02/11/2018 0.0730 91848488
02/12/2018 0.0710 89048488
02/13/2018 0.0690 87848488
02/14/2018 0.0670 84848488
02/15/2018 0.0620 96848488
02/16/2018 0.0520 86688488
02/17/2018 0.0490 56778488
02/18/2018 0.0450 46848488
02/19/2018 0.0350 65848488
02/20/2018 0.0450 36848488
02/21/2018 0.0490 57748488
02/22/2018 0.0290 30518488
02/23/2018 0.0350 45518488
02/24/2018 0.0370 36518432
02/25/2018 0.0380 26848488
02/26/2018 0.0450 36848488
02/27/2018 0.0430 46848488
02/28/2018 0.0460 48948488
03/01/2018 0.0370 39001432
03/02/2018 0.0370 36518432
03/03/2018 0.0320 32651848
03/04/2018 0.0290 30518488
03/05/2018 0.0300 29518518
03/06/2018 0.0350 45551848
03/07/2018 0.0390 46518488
03/08/2018 0.0420 66518488
03/09/2018 0.0740 85648488
03/10/2018 0.0780 88484885
03/11/2018 0.0730 91848488
03/12/2018 0.0710 89048488
03/13/2018 0.0690 87848488
03/14/2018 0.0670 84848488
03/15/2018 0.0620 96848488
03/16/2018 0.0520 86688488
03/17/2018 0.0490 56778488
03/18/2018 0.0450 46848488
03/19/2018 0.0350 65848488
03/20/2018 0.0450 36848488
03/21/2018 0.0490 57748488
03/22/2018 0.0290 30518488
03/23/2018 0.0350 45518488
03/24/2018 0.0370 36518432
03/25/2018 0.0380 26848488
03/26/2018 0.0450 36848488
03/27/2018 0.0430 46848488
03/28/2018 0.0460 48948488
03/29/2018 0.0490 57748488
03/30/2018 0.0450 48518488
03/31/2018 0.0450 41008471
04/01/2018 0.0410 37518432
04/02/2018 0.0370 36518432
04/03/2018 0.0320 32651848
04/04/2018 0.0290 30518488
04/05/2018 0.0300 29518518
04/06/2018 0.0350 45551848
04/07/2018 0.0390 46518488
04/08/2018 0.0420 66518488
04/09/2018 0.0740 85648488
04/10/2018 0.0780 88484885
04/11/2018 0.0730 91848488
04/12/2018 0.0710 89048488
04/13/2018 0.0690 87848488
04/14/2018 0.0670 84848488
04/15/2018 0.0620 96848488
04/16/2018 0.0520 86688488
04/17/2018 0.0490 56778488
04/18/2018 0.0450 46848488
04/19/2018 0.0350 65848488
04/20/2018 0.0450 36848488
04/21/2018 0.0490 57748488
04/22/2018 0.0290 30518488
04/23/2018 0.0350 45518488
04/24/2018 0.0370 36518432
04/25/2018 0.0380 26848488
04/26/2018 0.0450 36848488
04/27/2018 0.0430 46848488
04/28/2018 0.0460 48948488
04/29/2018 0.0490 57748488
04/30/2018 0.0450 48518488
05/01/2018 0.0430 35518488
05/02/2018 0.0370 36518432
05/03/2018 0.0320 32651848
05/04/2018 0.0290 30518488
05/05/2018 0.0300 29518518
05/06/2018 0.0350 45551848
05/07/2018 0.0390 46518488
05/08/2018 0.0420 66518488
05/09/2018 0.0740 85648488
05/10/2018 0.0780 88484885
05/11/2018 0.0730 91848488
05/12/2018 0.0710 89048488
05/13/2018 0.0690 87848488
05/14/2018 0.0670 84848488
05/15/2018 0.0620 96848488
05/16/2018 0.0520 86688488
05/17/2018 0.0490 56778488
05/18/2018 0.0450 46848488
05/19/2018 0.0350 65848488
05/20/2018 0.0450 36848488
05/21/2018 0.0490 57748488
05/22/2018 0.0290 30518488
05/23/2018 0.0350 45518488
05/24/2018 0.0370 36518432
05/25/2018 0.0380 26848488
05/26/2018 0.0450 36848488
05/27/2018 0.0430 46848488
05/28/2018 0.0460 48948488
05/29/2018 0.0490 57748488
05/30/2018 0.0450 48518488
05/31/2018 0.0450 48518488
06/02/2018 0.0370 36518432
06/03/2018 0.0320 32651848
06/04/2018 0.0290 30518488
06/05/2018 0.0300 29518518
06/06/2018 0.0350 45551848
06/07/2018 0.0390 46518488
06/08/2018 0.0420 66518488
06/09/2018 0.0740 85648488
06/10/2018 0.0780 88484885
06/11/2018 0.0730 91848488
06/12/2018 0.0710 89048488
06/13/2018 0.0690 87848488
06/14/2018 0.0670 84848488
06/15/2018 0.0620 96848488
06/16/2018 0.0520 86688488
06/17/2018 0.0490 56778488
06/18/2018 0.0450 46848488
06/19/2018 0.0350 65848488
06/20/2018 0.0450 36848488
06/21/2018 0.0490 57748488
06/22/2018 0.0290 30518488
06/23/2018 0.0350 45518488
06/24/2018 0.0370 36518432
06/25/2018 0.0380 26848488
06/26/2018 0.0450 36848488
06/27/2018 0.0430 46848488
06/28/2018 0.0460 48948488
06/29/2018 0.0490 57748488
06/30/2018 0.0450 48518488
07/01/2018 0.0430 35518488
07/02/2018 0.0370 36518432
07/03/2018 0.0320 32651848
07/04/2018 0.0290 30518488
07/05/2018 0.0300 29518518
07/06/2018 0.0350 45551848
07/07/2018 0.0390 46518488
07/08/2018 0.0420 66518488
07/09/2018 0.0680 76515688
07/10/2018 0.0250 56518488
07/11/2018 0.0350 45518488
07/12/2018 0.0420 39518488
07/13/2018 0.0480 26518488
07/14/2018 0.0510 22658488
07/15/2018 0.0570 34651836
07/16/2018 0.0620 56184887
07/17/2018 0.0060 61518488
04/02/2019 0.0356 58305777
04/03/2019 0.0382 32271172
04/04/2019 0.0394 20304181
04/05/2019 0.0389 16887612
04/06/2019 0.0397 12820836
04/07/2019 0.0391 13316374
04/08/2019 0.0380 11281917
04/09/2019 0.0377 9481397
04/10/2019 0.0381 7617909
04/11/2019 0.0376 9091150
04/12/2019 0.0394 13229961
04/13/2019 0.0407 8633579
04/14/2019 0.0406 10532558
04/15/2019 0.0420 7435623
04/16/2019 0.0416 7212653
04/17/2019 0.0420 7383213
04/18/2019 0.0423 9018242
04/19/2019 0.0421 7750892
04/20/2019 0.0419 5217567
04/21/2019 0.0418 6000582
04/22/2019 0.0409 6655545
04/23/2019 0.0420 6878046
04/24/2019 0.0428 7319683
04/25/2019 0.0427 5076447
04/26/2019 0.0417 4422567
04/27/2019 0.0423 10127170
04/28/2019 0.0439 9657579
04/29/2019 0.0446 11797944
04/30/2019 0.0460 16523480
05/01/2019 0.0459 14830864
05/02/2019 0.0442 7842080
05/03/2019 0.0430 8006894
05/04/2019 0.0431 12632819
05/05/2019 0.0424 11349588
05/06/2019 0.0436 8051364
05/07/2019 0.0424 10022856
05/08/2019 0.0419 7434131
05/09/2019 0.0419 10261207
05/10/2019 0.0414 8482959
05/11/2019 0.0410 9605358
05/12/2019 0.0418 9480258
05/13/2019 0.0428 8257493
05/14/2019 0.0432 9550603
05/15/2019 0.0446 5128777
05/16/2019 0.0448 8769639
05/17/2019 0.0453 8405872
05/18/2019 0.0443 6917416
05/19/2019 0.0439 4524192
05/20/2019 0.0436 7600543
05/21/2019 0.0427 8856456
05/22/2019 0.0431 7180977
05/23/2019 0.0423 11030124
05/24/2019 0.0418 9833829
05/25/2019 0.0425 8786668
05/26/2019 0.0413 9098190
05/27/2019 0.0410 10727856
05/28/2019 0.0414 9788435
05/29/2019 0.0414 15382763
05/30/2019 0.0404 8900116
05/31/2019 0.0407 9081533
06/01/2019 0.0408 9976146
06/02/2019 0.0402 11577818
06/03/2019 0.0391 12031053
06/04/2019 0.0386 9567607
06/05/2019 0.0388 14765273
06/06/2019 0.0399 27293062
06/07/2019 0.0416 29478976
06/08/2019 0.0395 37774317
06/09/2019 0.0380 23084986
06/10/2019 0.0375 12409012
06/11/2019 0.0380 12783912
06/12/2019 0.0371 11027086
06/13/2019 0.0382 9898391
06/14/2019 0.0379 9227158
06/15/2019 0.0378 6236250
06/16/2019 0.0375 8344469
06/17/2019 0.0381 8075533
06/18/2019 0.0385 8938494
06/19/2019 0.0375 8947449
06/20/2019 0.0371 9807497
06/21/2019 0.0378 7117494
06/22/2019 0.0376 6809386
06/23/2019 0.0378 7069011
06/24/2019 0.0378 7393039
06/25/2019 0.0379 9535889
06/26/2019 0.0378 5721864
06/27/2019 0.0381 13300501
06/28/2019 0.0400 12098298
06/29/2019 0.0402 6443021
06/30/2019 0.0403 7509644
07/01/2019 0.0414 6771126
07/02/2019 0.0411 5607327
07/03/2019 0.0415 6071029
07/04/2019 0.0414 5627431
07/05/2019 0.0418 7244668
07/06/2019 0.0430 6151927
07/07/2019 0.0422 6329310
07/08/2019 0.0420 4136434
07/09/2019 0.0424 4358962
07/10/2019 0.0420 5024120
07/11/2019 0.0428 8906225
07/12/2019 0.0417 5383302
07/13/2019 0.0419 4213607
07/14/2019 0.0412 4703238
07/15/2019 0.0414 16212627
07/16/2019 0.0432 6575480
07/17/2019 0.0434 4627668
07/18/2019 0.0435 6202284
07/19/2019 0.0436 4602196
07/20/2019 0.0435 8787628
07/21/2019 0.0426 5817409
07/22/2019 0.0420 7950439
07/23/2019 0.0435 5947297
07/24/2019 0.0431 12694329
07/25/2019 0.0451 6014526
07/26/2019 0.0448 5446461
07/27/2019 0.0452 4787008
07/28/2019 0.0450 7900274
07/29/2019 0.0463 7831717
07/30/2019 0.0464 8401062
07/31/2019 0.0456 6023117
08/01/2019 0.0461 4314512
08/02/2019 0.0465 7374343
08/03/2019 0.0471 15165734
08/04/2019 0.0466 18981078
08/05/2019 0.0459 9319997
08/06/2019 0.0466 8641245
08/07/2019 0.0457 9236364
08/08/2019 0.0449 6314873
08/09/2019 0.0453 6113453
08/10/2019 0.0439 5662833
08/11/2019 0.0434 12670239
08/12/2019 0.0410 9462155
08/13/2019 0.0416 10195596
08/14/2019 0.0410 11936041
08/15/2019 0.0416 6806846
08/16/2019 0.0416 6047677
08/17/2019 0.0421 5905373
08/18/2019 0.0429 5940987
08/19/2019 0.0418 5277824
08/20/2019 0.0411 5642751
08/21/2019 0.0417 5258767
08/22/2019 0.0402 6464521
08/23/2019 0.0393 8594302
08/24/2019 0.0378 7968396
08/25/2019 0.0393 4544265
08/26/2019 0.0380 7121633
08/27/2019 0.0401 6968764
08/28/2019 0.0400 4748544
08/29/2019 0.0404 3955852
08/30/2019 0.0400 3659489
08/31/2019 0.0397 4764623
09/01/2019 0.0404 5277304
09/02/2019 0.0405 5497625
09/03/2019 0.0403 6574503
09/04/2019 0.0391 11517726
09/05/2019 0.0385 7371717
09/06/2019 0.0384 6061755
09/07/2019 0.0389 4205811
09/08/2019 0.0398 3922912
09/09/2019 0.0395 4541551
09/10/2019 0.0402 3964437
09/11/2019 0.0406 3480029
09/12/2019 0.0405 3840699
09/13/2019 0.0406 5327679
09/14/2019 0.0393 6207395
09/15/2019 0.0391 5455131
09/16/2019 0.0386 7771960
09/17/2019 0.0378 5770282
09/18/2019 0.0381 5612525
09/19/2019 0.0372 12866217
09/20/2019 0.0348 9740934
09/21/2019 0.0349 8530344
09/22/2019 0.0355 4477303
09/23/2019 0.0354 5219408
09/24/2019 0.0352 4944961
09/25/2019 0.0368 6776483
09/26/2019 0.0373 4065036
09/27/2019 0.0377 4783737
09/28/2019 0.0387 7091088
09/29/2019 0.0394 5257540
09/30/2019 0.0385 6051125
10/01/2019 0.0388 6227899
10/02/2019 0.0379 5030817
10/03/2019 0.0386 6785727
10/04/2019 0.0386 5011618
10/05/2019 0.0380 15003327
10/06/2019 0.0339 42421074
10/07/2019 0.0379 11137741
10/08/2019 0.0379 7796020
10/09/2019 0.0375 5472256
10/10/2019 0.0378 6184850
10/11/2019 0.0370 7083180
10/12/2019 0.0382 5482619
10/13/2019 0.0384 5962926
10/14/2019 0.0394 9275063
10/15/2019 0.0406 4282297
10/16/2019 0.0406 5065977
10/17/2019 0.0411 5087069
10/18/2019 0.0410 5706813
10/19/2019 0.0410 5542390
10/20/2019 0.0396 4368459
10/21/2019 0.0404 3983580
10/22/2019 0.0396 4027614
10/23/2019 0.0408 5045092
10/24/2019 0.0414 7902371
10/25/2019 0.0414 5582487
10/26/2019 0.0407 4172548
10/27/2019 0.0410 3867811
10/28/2019 0.0402 5369619
10/29/2019 0.0397 5346447
10/30/2019 0.0407 4699222
10/31/2019 0.0402 5080505
11/01/2019 0.0404 3430965
11/02/2019 0.0393 4226620
11/03/2019 0.0405 7138237
11/04/2019 0.0423 5407347
11/05/2019 0.0438 6590809
11/06/2019 0.0441 3887333
11/07/2019 0.0442 5832513
11/08/2019 0.0450 4966544
11/09/2019 0.0451 5044666
11/10/2019 0.0461 5083219
11/11/2019 0.0463 4323591
11/12/2019 0.0464 4905675
11/13/2019 0.0466 5826973
11/14/2019 0.0477 7262649
11/15/2019 0.0476 6456145
11/16/2019 0.0483 7546662
11/17/2019 0.0480 6618751
11/18/2019 0.0484 7066939
11/19/2019 0.0498 10590503
11/20/2019 0.0513 6453678
11/21/2019 0.0512 8494910
11/22/2019 0.0509 7290539
11/23/2019 0.0513 7606104
11/24/2019 0.0503 8691126
11/25/2019 0.0493 5354314
11/26/2019 0.0503 5620928
11/27/2019 0.0514 6060796
11/28/2019 0.0501 4635900
11/29/2019 0.0497 6922014
11/30/2019 0.0496 4486390
12/01/2019 0.0489 5289793
12/02/2019 0.0502 5637813
12/03/2019 0.0497 4032909
12/04/2019 0.0507 10135456
12/05/2019 0.0529 6338544
12/06/2019 0.0515 7531854
12/07/2019 0.0509 5790387
12/08/2019 0.0521 13585342
12/09/2019 0.0520 16322252
12/10/2019 0.0550 6534224
12/11/2019 0.0537 4693643
12/12/2019 0.0541 5729134
12/13/2019 0.0539 4688210
12/14/2019 0.0531 4998465
12/15/2019 0.0527 5245249
12/16/2019 0.0525 4264710
12/17/2019 0.0530 6119680
12/18/2019 0.0544 7402048
12/19/2019 0.0542 5218668
12/20/2019 0.0547 5710955
12/21/2019 0.0553 3980867
12/22/2019 0.0546 5450045
12/23/2019 0.0548 5697867
12/24/2019 0.0545 7167318
12/25/2019 0.0529 9648534
12/26/2019 0.0508 6573783
12/27/2019 0.0506 4527206
12/28/2019 0.0515 6230844
12/29/2019 0.0525 4466200
12/30/2019 0.0529 6149610
12/31/2019 0.0540 6472593
01/01/2020 0.0549 10055739
01/02/2020 0.0568 4272138
01/03/2020 0.0577 9699540
01/04/2020 0.0567 6767225
01/05/2020 0.0574 5778757
01/06/2020 0.0566 5541683
01/07/2020 0.0562 4909659
01/08/2020 0.0562 5663482
01/09/2020 0.0578 5079928
01/10/2020 0.0569 3735998
01/11/2020 0.0569 4555974
01/12/2020 0.0560 3566523
01/13/2020 0.0565 4206511
01/14/2020 0.0558 3689528
01/15/2020 0.0556 5817620
01/16/2020 0.0562 4123222
01/17/2020 0.0571 4508074
01/18/2020 0.0574 8735272
01/19/2020 0.0589 5112753
01/20/2020 0.0593 2580840
01/21/2020 0.0590 3359880
01/22/2020 0.0583 2249734
01/23/2020 0.0583 1975718
01/24/2020 0.0582 3122379
01/25/2020 0.0589 1961549
01/26/2020 0.0583 3453895
01/27/2020 0.0581 5333813
01/28/2020 0.0596 5034775
01/29/2020 0.0590 3418779
01/30/2020 0.0597 3179610
01/31/2020 0.0602 5222815
02/01/2020 0.0593 3376678
02/02/2020 0.0594 2815814
02/03/2020 0.0594 2679087
02/04/2020 0.0588 3368768
02/05/2020 0.0594 3664965
02/06/2020 0.0604 3901726
02/07/2020 0.0611 3889410
02/08/2020 0.0593 5717568
02/09/2020 0.0586 6812240
02/10/2020 0.0570 5602345
02/11/2020 0.0562 4653276
02/12/2020 0.0569 3762167
02/13/2020 0.0568 14594320
02/14/2020 0.0549 19914851
02/15/2020 0.0545 6721545
02/16/2020 0.0546 5089748
02/17/2020 0.0549 4551448
02/18/2020 0.0556 3681259
02/19/2020 0.0557 4352491
02/20/2020 0.0564 5256698
02/21/2020 0.0566 7802311
02/22/2020 0.0587 8315841
02/23/2020 0.0591 5332604
02/24/2020 0.0594 4497699
02/25/2020 0.0606 4070689
02/26/2020 0.0605 3890806
02/27/2020 0.0608 4633082
02/28/2020 0.0595 3426374
02/29/2020 0.0601 4179841
03/01/2020 0.0588 5639604
03/02/2020 0.0577 5487837
03/03/2020 0.0566 4661140
03/04/2020 0.0573 4194514
03/05/2020 0.0557 6788009
03/06/2020 0.0556 5847443
03/07/2020 0.0542 5186388
03/08/2020 0.0556 4139104
03/09/2020 0.0553 4924495
03/10/2020 0.0551 5933430
03/11/2020 0.0543 4223893
03/12/2020 0.0534 7109627
03/13/2020 0.0535 6000454
03/14/2020 0.0530 4607082
03/15/2020 0.0534 4023987
03/16/2020 0.0517 4938226
03/17/2020 0.0528 5214642
03/18/2020 0.0531 6472880
03/19/2020 0.0516 7449926
03/20/2020 0.0523 4055811
03/21/2020 0.0526 3612926
03/22/2020 0.0520 4723630
03/23/2020 0.0539 6286823
03/24/2020 0.0550 4294302
03/25/2020 0.0550 3400936
03/26/2020 0.0547 4887443
03/27/2020 0.0569 6860586
03/28/2020 0.0574 4828345
03/29/2020 0.0582 5686427
03/30/2020 0.0579 4189692
03/31/2020 0.0583 5570058
04/01/2020 0.0596 5431265
04/02/2020 0.0585 4565547
04/03/2020 0.0593 3727206
04/04/2020 0.0592 3297828
04/05/2020 0.0586 5340273
04/06/2020 0.0579 4228310
04/07/2020 0.0581 3589689
04/08/2020 0.0580 4272899
04/09/2020 0.0571 4617288
04/10/2020 0.0571 2647483
04/11/2020 0.0582 4068097
04/12/2020 0.0591 3351735
04/13/2020 0.0595 3439714
04/14/2020 0.0597 11240571
04/15/2020 0.0587 23622949
04/16/2020 0.0628 7277475
04/17/2020 0.0623 6640873
04/18/2020 0.0630 9399303
04/19/2020 0.0644 6053289
04/20/2020 0.0635 6551399
04/21/2020 0.0636 4638222
04/22/2020 0.0638 4017937
04/23/2020 0.0635 5826058
04/24/2020 0.0647 5891767
04/25/2020 0.0651 4813424
04/26/2020 0.0654 4820690
04/27/2020 0.0659 4126181
04/28/2020 0.0642 9389688
04/29/2020 0.0614 7077636
04/30/2020 0.0622 4958993
05/01/2020 0.0635 3702622
05/02/2020 0.0634 3382021
05/03/2020 0.0626 4230523
05/04/2020 0.0631 2972667
05/05/2020 0.0620 4661207
05/06/2020 0.0613 4075276
05/07/2020 0.0624 2353956
05/08/2020 0.0628 3412945
05/09/2020 0.0628 3449408
05/10/2020 0.0616 3045560
05/11/2020 0.0613 4975621
05/12/2020 0.0602 3713215
05/13/2020 0.0595 4867038
05/14/2020 0.0600 3717299
05/15/2020 0.0608 4187248
05/16/2020 0.0606 3763319
05/17/2020 0.0598 3870110
05/18/2020 0.0605 3960596
05/19/2020 0.0602 6318168
05/20/2020 0.0595 6032134
05/21/2020 0.0597 6328369
05/22/2020 0.0596 2834166
05/23/2020 0.0603 4183501
05/24/2020 0.0621 3134854
05/25/2020 0.0607 4615173
05/26/2020 0.0621 3616647
05/27/2020 0.0623 6101849
05/28/2020 0.0647 3825988
05/29/2020 0.0649 4609723
05/30/2020 0.0643 4451250
05/31/2020 0.0658 4012454
06/01/2020 0.0669 3586281
06/02/2020 0.0679 2607964
06/03/2020 0.0689 3145960
06/04/2020 0.0686 3708086
06/05/2020 0.0694 4034763
06/06/2020 0.0688 3987227
06/07/2020 0.0688 4231702
06/08/2020 0.0684 3904926
06/09/2020 0.0683 4075383
06/10/2020 0.0681 2900565
06/11/2020 0.0685 4438956
06/12/2020 0.0705 3375432
06/13/2020 0.0694 4546082
06/14/2020 0.0685 3599944
06/15/2020 0.0690 3346669
06/16/2020 0.0689 9863579
06/17/2020 0.0719 12956323
06/18/2020 0.0715 5355607
06/19/2020 0.0709 5170390
06/20/2020 0.0721 5792926
06/21/2020 0.0706 6588846
06/22/2020 0.0682 8199706
06/23/2020 0.0662 6584935
06/24/2020 0.0656 10024461
06/25/2020 0.0629 10431184
06/26/2020 0.0630 10497215
06/27/2020 0.0643 8757585
06/28/2020 0.0631 7404618
06/29/2020 0.0642 5620580
06/30/2020 0.0647 4785864
07/01/2020 0.0644 5209051
07/02/2020 0.0636 3991541
07/03/2020 0.0612 8280385
07/04/2020 0.0577 7248437
07/05/2020 0.0586 5314812
07/06/2020 0.0573 7352930
07/07/2020 0.0621 6252998
07/08/2020 0.0623 3760329
07/09/2020 0.0613 5310620
07/10/2020 0.0650 4515202
07/11/2020 0.0659 5919660
07/12/2020 0.0680 7406344
07/13/2020 0.0690 5276688
07/14/2020 0.0669 4237270
07/15/2020 0.0656 6217185
07/16/2020 0.0701 5302955
07/17/2020 0.0699 4405196
07/18/2020 0.0689 4576477
07/19/2020 0.0669 5343529
07/20/2020 0.0698 4836596
07/21/2020 0.0705 5884384
07/22/2020 0.0717 5610172
07/23/2020 0.0729 11760132
07/24/2020 0.0759 8223270
07/25/2020 0.0771 7385251
07/26/2020 0.0751 5884096
07/27/2020 0.0720 8255563
07/28/2020 0.0706 6469239
07/29/2020 0.0729 5794703
07/30/2020 0.0750 7840914
07/31/2020 0.0725 14439111
08/01/2020 0.0750 9380228
08/02/2020 0.0699 6553621
08/03/2020 0.0695 6625118
08/04/2020 0.0671 8715811
08/05/2020 0.0681 6512936
08/06/2020 0.0706 6850357
08/07/2020 0.0713 6786465
08/08/2020 0.0725 5145525
08/09/2020 0.0739 5005722
08/10/2020 0.0758 6511045
08/11/2020 0.0759 4841536
08/12/2020 0.0772 5927282
08/13/2020 0.0782 4778929
08/14/2020 0.0776 4612859
08/15/2020 0.0771 6715807
08/16/2020 0.0744 4526838
08/17/2020 0.0759 4572980
08/18/2020 0.0756 4976877
08/19/2020 0.0764 14012593
08/20/2020 0.0652 24140922
08/21/2020 0.0654 10776025
08/22/2020 0.0662 9886256
08/23/2020 0.0691 7352676
08/24/2020 0.0667 8516210
08/25/2020 0.0690 6133127
08/26/2020 0.0693 5317497
08/27/2020 0.0697 4066890
08/28/2020 0.0695 3860758
08/29/2020 0.0702 3917258
08/30/2020 0.0689 4685124
08/31/2020 0.0684 5044864
09/01/2020 0.0681 5165571
09/02/2020 0.0691 6522901
09/03/2020 0.0698 5739106
09/04/2020 0.0693 5510208
09/05/2020 0.0681 7985182
09/06/2020 0.0658 8438477
09/07/2020 0.0619 11323532
